Sample	2mm tape 
date	07/01/2025
	
Temperature (K)	77.00
Angle (deg.)	0.000000
field / T	0.000000
	
		
Approx. trace time (s)	60.0	
		
Current / A	V1  -sample/ uV	time/s
53.892855	7.707663	43.868000
53.949824	7.738760	43.914000
54.007831	7.767933	43.959000
54.066033	7.796877	44.005000
54.123420	7.827152	44.051000
54.179129	7.860074	44.096000
54.235795	7.892355	44.142000
54.292380	7.931002	44.188000
54.350305	7.980548	44.234000
54.408584	8.034882	44.280000
54.466687	8.084225	44.326000
54.983564	8.490834	44.371000
55.040230	8.506974	44.785000
55.096653	8.515772	44.831000
55.152858	8.527259	44.877000
55.210503	8.521198	44.922000
55.268632	8.499005	44.968000
55.326423	8.467344	45.014000
55.384195	8.432077	45.060000
55.441886	8.395943	45.106000
55.497956	8.356427	45.151000
55.554887	8.314380	45.197000
55.611429	8.274484	45.243000
55.669017	8.245705	45.289000
55.726712	8.230105	45.334000
55.784703	8.229920	45.380000
55.841810	8.251401	45.426000
56.035103	8.384470	45.472000
56.091845	8.439943	45.627000
56.149175	8.495508	45.673000
56.623632	8.551140	45.719000
56.680179	8.807311	46.097000
56.736495	8.834001	46.143000
56.793671	8.861201	46.189000
56.851147	8.886792	46.235000
56.908512	8.912367	46.281000
56.967029	8.940126	46.327000
57.024355	8.968991	46.372000
57.082173	9.002317	46.418000
57.137955	9.041897	46.464000
57.194210	9.090740	46.510000
57.395662	9.277323	46.556000
57.452524	9.315269	46.716000
57.510188	9.346261	46.762000
57.730592	9.367943	46.808000
57.788936	9.349319	46.985000
57.847011	9.323094	47.031000
57.904968	9.283910	47.077000
57.962536	9.222954	47.123000
58.019082	9.146611	47.168000
58.075137	9.074298	47.214000
58.131972	9.015748	47.260000
58.189836	8.972206	47.306000
58.248222	8.935928	47.351000
58.305983	8.903881	47.397000
58.363609	8.870742	47.443000
58.419391	8.836100	47.489000
58.475806	8.803630	47.535000
58.532887	8.773907	47.580000
58.590551	8.756224	47.626000
58.786418	8.808436	47.672000
58.844409	8.814852	47.827000
58.900932	8.805882	47.873000
59.107517	8.789175	47.919000
59.165381	8.692911	48.085000
59.222554	8.663412	48.131000
59.279096	8.631782	48.176000
59.334905	8.604511	48.222000
59.392316	8.581481	48.268000
59.449788	8.558649	48.314000
59.508048	8.541421	48.360000
59.565947	8.522415	48.406000
59.623396	8.508627	48.451000
59.679958	8.504825	48.497000
59.735624	8.512461	48.543000
59.792927	8.519770	48.588000
59.850219	8.568523	48.634000
59.908026	8.964304	48.680000
59.966274	9.485067	48.726000
60.160669	11.191632	48.772000
60.217373	11.549197	48.928000
60.274165	11.817517	48.973000
60.483271	11.992682	49.019000
60.539548	11.756315	49.185000
60.595587	11.538723	49.230000
60.652199	11.483445	49.276000
60.710278	11.617567	49.322000
60.767943	11.852398	49.368000
60.826145	12.123429	49.414000
60.883106	12.402266	49.460000
60.939806	12.629306	49.505000
60.995926	12.815376	49.551000
61.053191	13.039221	49.597000
61.110367	13.209191	49.643000
61.168181	13.319672	49.688000
61.225627	13.365657	49.734000
61.282942	13.345747	49.780000
61.339438	13.154904	49.825000
61.855851	15.051226	49.871000
61.913400	15.763259	50.285000
61.970745	16.063843	50.331000
62.029197	16.253546	50.377000
62.087376	16.213126	50.423000
62.144856	15.983213	50.468000
62.201783	15.653489	50.514000
62.258675	15.314565	50.560000
62.314730	15.030781	50.606000
62.372287	14.767475	50.652000
62.429939	14.650960	50.698000
62.488134	14.610770	50.744000
62.545867	14.577392	50.790000
62.603428	14.603008	50.835000
